"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Zone","type_value_Angle","type_value_PassEndY","type_value_PassEndX","type_value_Length","type_value_Longball","type_value_ThrowIn","type_value_Chipped","type_value_Cross","type_value_HeadPass","type_value_LayOff","type_value_Head","type_value_OppositeRelatedEvent","type_value_MissLeft","type_value_CornerTaken","type_value_Defensive","type_value_Offensive","type_value_GoalKick","type_value_ShotAssist","type_value_IntentionalAssist","type_value_KeyPass","type_value_LowLeft","type_value_LeftFoot","type_value_BoxCentre","type_value_GoalMouthY","type_value_RegularPlay","type_value_BlockedY","type_value_SixYardBlock","type_value_Volley","type_value_Assisted","type_value_Blocked","type_value_FirstTouch","type_value_GoalMouthZ","type_value_BlockedX","type_value_RelatedEventId","type_value_OutfielderBlock","type_value_ThrowinSetPiece","type_value_BoxLeft","type_value_RightFoot","type_value_LowRight","type_value_Foul","type_value_FreekickTaken","type_value_KeeperThrow","type_value_LastMan","type_value_DivingSave","type_value_Hands","type_value_ParriedDanger","type_value_KeeperSaveInTheBox","type_value_BoxRight","type_value_LowCentre","type_value_ParriedSafe","type_value_StandingSave","type_value_GoalDisallowed","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_LeadingToAttempt","type_value_IndividualPlay","type_value_MissHigh","type_value_OutOfBoxCentre","type_value_BlockedCross","type_value_MissRight","type_value_FromCorner","type_value_DirectFreekick","type_value_Throughball","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_KeeperSaveObox","type_value_HighCentre","type_value_Collected","type_value_Yellow","type_value_IntentionalGoalAssist","type_value_InvolvedPlayers","type_value_TeamFormation","type_value_CaptainPlayerId","type_value_TeamPlayerFormation","type_value_HighLeft","type_value_FastBreak","value_Zone","value_Angle","value_PassEndY","value_PassEndX","value_Length","value_Longball","value_ThrowIn","value_Chipped","value_Cross","value_HeadPass","value_LayOff","value_Head","value_OppositeRelatedEvent","value_MissLeft","value_CornerTaken","value_Defensive","value_Offensive","value_GoalKick","value_ShotAssist","value_IntentionalAssist","value_KeyPass","value_LowLeft","value_LeftFoot","value_BoxCentre","value_GoalMouthY","value_RegularPlay","value_BlockedY","value_SixYardBlock","value_Volley","value_Assisted","value_Blocked","value_FirstTouch","value_GoalMouthZ","value_BlockedX","value_RelatedEventId","value_OutfielderBlock","value_ThrowinSetPiece","value_BoxLeft","value_RightFoot","value_LowRight","value_Foul","value_FreekickTaken","value_KeeperThrow","value_LastMan","value_DivingSave","value_Hands","value_ParriedDanger","value_KeeperSaveInTheBox","value_BoxRight","value_LowCentre","value_ParriedSafe","value_StandingSave","value_GoalDisallowed","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_LeadingToAttempt","value_IndividualPlay","value_MissHigh","value_OutOfBoxCentre","value_BlockedCross","value_MissRight","value_FromCorner","value_DirectFreekick","value_Throughball","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_KeeperSaveObox","value_HighCentre","value_Collected","value_Yellow","value_IntentionalGoalAssist","value_InvolvedPlayers","value_TeamFormation","value_CaptainPlayerId","value_TeamPlayerFormation","value_HighLeft","value_FastBreak","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
731,432.5,38,31,345,47.04,17.612,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,332325,67.41,4.148,NA,NA,NA,NA,NA,433,NA,NA,NA,NA,38.5166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-10 22:39:32",0,"Wembley Stadium","Morten Krogh","2 : 0",345,422,NA,NA,NA,"England","Finland",4,"Declan Rice","DMC",TRUE,0,12.2307223814843,-33.4635877397128,"D. Rice",731,26,"England",731
732,433,38,34,345,67.41,4.148,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,332325,77.07,1.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.5666666666667,2719001337,38,56,213,141,140,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right","6.06","2.9","73.4","9.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-10 22:39:32",0,"Wembley Stadium","Morten Krogh","2 : 0",345,422,NA,NA,NA,"England","Finland",4,"Declan Rice","DMC",TRUE,5.5059429302116,0,-12.6944963086684,"D. Rice",732,26,"England",732
733,434,38,40,345,78.015,4.42,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 37, 217, 218)",TRUE,367185,96.705,12.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.6666666666667,2719001419,38,56,213,141,140,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right","0.42","18.9","92.1","20.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-10 22:39:32",0,"Wembley Stadium","Morten Krogh","2 : 0",345,422,NA,NA,NA,"England","Finland",7,"Bukayo Saka","AMR",TRUE,17.3229409407247,0,24.2825325875313,"B. Saka",733,26,"England",733
734,224,38,46,422,5.67,52.904,"FirstHalf","Challenge","Unsuccessful",NA,NA,NA,"55",FALSE,101113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.7666666666667,2719001421,38,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,NA,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-10 22:39:32",0,"Wembley Stadium","Morten Krogh","2 : 0",345,422,NA,NA,NA,"Finland","England",18,"Jere Uronen","DL",TRUE,0,0,NA,"J. Uronen",734,26,"England",734
735,435,38,46,345,99.33,15.096,"FirstHalf","TakeOn","Successful",NA,NA,NA,"c(91, 54)",TRUE,332325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.7666666666667,2719001427,38,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,NA,NA,NA,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-10 22:39:32",0,"Wembley Stadium","Morten Krogh","2 : 0",345,422,NA,NA,NA,"England","Finland",4,"Declan Rice","DMC",TRUE,0,0,NA,"D. Rice",735,26,"England",735
736,436,38,47,345,99.435,12.988,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 38, 217, 218)",TRUE,332325,97.965,7.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.7833333333333,2719001473,38,56,213,141,140,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right","4.47","10.3","93.3","6.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-10 22:39:32",0,"Wembley Stadium","Morten Krogh","2 : 0",345,422,NA,NA,NA,"England","Finland",4,"Declan Rice","DMC",TRUE,-6.16113232016993,0,-103.801703288984,"D. Rice",736,26,"England",736
737,437,38,49,345,97.965,7.004,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 37, 217, 218)",TRUE,367185,93.345,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.8166666666667,2719001505,38,56,213,141,140,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right","2.18","20.0","88.9","8.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-10 22:39:32",0,"Wembley Stadium","Morten Krogh","2 : 0",345,422,NA,NA,NA,"England","Finland",7,"Bukayo Saka","AMR",TRUE,4.40292536007104,0,125.008340460847,"B. Saka",737,26,"England",737
738,437.5,38,50.5,345,93.345,13.6,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,83532,86.73,10.608,NA,NA,NA,NA,NA,438,NA,NA,NA,NA,38.8416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-10 22:39:32",0,"Wembley Stadium","Morten Krogh","2 : 0",345,422,NA,NA,NA,"England","Finland",9,"Harry Kane","FW",TRUE,0,-6.18662355896587,-155.662505194652,"H. Kane",738,26,"England",738
739,438,38,52,345,86.73,10.608,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 37, 217, 218)",TRUE,83532,74.97,14.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.8666666666667,2719001531,38,56,213,141,140,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","2.81","21.5","71.4","12.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-10 22:39:32",0,"Wembley Stadium","Morten Krogh","2 : 0",345,422,NA,NA,NA,"England","Finland",9,"Harry Kane","FW",TRUE,-6.05924435784562,0,161.16259329595,"H. Kane",739,26,"England",739
740,438.5,38,53.5,345,74.97,14.62,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,318871,75.81,11.56,NA,NA,NA,NA,NA,439,NA,NA,NA,NA,38.8916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-10 22:39:32",0,"Wembley Stadium","Morten Krogh","2 : 0",345,422,NA,NA,NA,"England","Finland",2,"Trent Alexander-Arnold","DR",TRUE,0,-1.07807793473347,-74.6498635075758,"T. Alexander-Arnold",740,26,"England",740
741,439,38,55,345,75.81,11.56,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,318871,87.675,3.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.9166666666667,2719001555,38,56,213,141,140,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right","5.70","5.5","83.5","14.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-10 22:39:32",0,"Wembley Stadium","Morten Krogh","2 : 0",345,422,NA,NA,NA,"England","Finland",2,"Trent Alexander-Arnold","DR",TRUE,1.94994858029727,0,-33.3881310125498,"T. Alexander-Arnold",741,26,"England",741
742,440,38,57,345,88.2,3.536,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 36, 37, 217, 218)",TRUE,367185,105,18.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.95,2719001597,38,56,213,141,140,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","0.69","27.0","100.0","23.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-10 22:39:32",0,"Wembley Stadium","Morten Krogh","2 : 0",345,422,NA,NA,NA,"England","Finland",7,"Bukayo Saka","AMR",TRUE,19.1492985844785,0,41.4245679917954,"B. Saka",742,26,"England",742
743,227,39,37,422,4.725,37.06,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 124, 127, 205, 36, 38, 217, 218)",TRUE,64846,71.925,3.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.6166666666667,2719001949,39,56,213,141,140,212,1,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right","5.82","4.7","68.5","75.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-10 22:39:32",0,"Wembley Stadium","Morten Krogh","2 : 0",345,422,NA,NA,NA,"Finland","England",1,"Lukas Hradecky","GK",TRUE,55.1238686039391,0,-26.7448405098528,"L. Hradecky",743,27,"Finland",743
744,245,39,38,422,73.5,4.012,"FirstHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,322087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.6333333333333,2719003057,39,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-10 22:39:32",0,"Wembley Stadium","Morten Krogh","2 : 0",345,422,NA,NA,NA,"Finland","England",9,"Fredrik Jensen","FWR",TRUE,0,0,NA,"F. Jensen",744,27,"Finland",744
745,229,39,40,422,86.94,2.788,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 36, 37, 217, 218)",TRUE,25028,88.2,4.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.6666666666667,2719001973,39,56,213,141,140,212,NA,NA,NA,NA,NA,NA,NA,233,NA,NA,NA,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right","1.00","7.0","84.0","2.3",NA,NA,NA,NA,NA,NA,NA,"443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-10 22:39:32",0,"Wembley Stadium","Morten Krogh","2 : 0",345,422,NA,NA,NA,"Finland","England",10,"Teemu Pukki","FW",TRUE,2.33774425681793,0,57.4236503923556,"T. Pukki",745,27,"Finland",745
746,443,39,40,345,16.065,60.52,"FirstHalf","BlockedPass","Successful",NA,NA,NA,"c(91, 60)",TRUE,444791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.6666666666667,2719001999,39,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,NA,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-10 22:39:32",0,"Wembley Stadium","Morten Krogh","2 : 0",345,422,NA,NA,NA,"England","Finland",3,"Rico Lewis","DL",TRUE,0,0,NA,"R. Lewis",746,27,"Finland",746
747,230,39,42,422,81.165,4.964,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 38, 217, 218)",TRUE,25028,71.715,4.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.7,2719002017,39,56,213,141,140,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right","3.20","6.5","68.3","9.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-09-10 22:39:32",0,"Wembley Stadium","Morten Krogh","2 : 0",345,422,NA,NA,NA,"Finland","England",10,"Teemu Pukki","FW",TRUE,-6.96350608702519,0,-176.705339412276,"T. Pukki",747,27,"Finland",747
