"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_PassEndY","type_value_Length","type_value_Angle","type_value_Zone","type_value_PassEndX","type_value_Longball","type_value_Defensive","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_ShotAssist","type_value_KeyPass","type_value_RegularPlay","type_value_Assisted","type_value_LeftFoot","type_value_RelatedEventId","type_value_GoalMouthZ","type_value_GoalMouthY","type_value_OutOfBoxCentre","type_value_IndividualPlay","type_value_BlockedX","type_value_BlockedY","type_value_LowCentre","type_value_Blocked","type_value_OutfielderBlock","type_value_MissLeft","type_value_CornerTaken","type_value_Chipped","type_value_LayOff","type_value_GoalKick","type_value_ThrowIn","type_value_PlayerCaughtOffside","type_value_GoalDisallowed","type_value_IndirectFreekickTaken","type_value_FreekickTaken","type_value_Cross","type_value_Head","type_value_LeadingToAttempt","type_value_Volley","type_value_BoxCentre","type_value_FirstTouch","type_value_DivingSave","type_value_Hands","type_value_Collected","type_value_KeeperSaveInTheBox","type_value_HeadPass","type_value_MissRight","type_value_KeeperThrow","type_value_Foul","type_value_IntentionalAssist","type_value_SetPiece","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_BigChance","type_value_LowLeft","type_value_SmallBoxRight","type_value_MissHigh","type_value_LowRight","type_value_BoxRight","type_value_Throughball","type_value_OneOnOne","type_value_RightFoot","type_value_HighRight","type_value_StandingSave","type_value_ParriedSafe","type_value_KeeperSaveObox","type_value_SmallBoxCentre","type_value_HighClaim","type_value_HighLeft","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_TeamFormation","type_value_CaptainPlayerId","type_value_TeamPlayerFormation","type_value_InvolvedPlayers","type_value_Yellow","type_value_OverRun","type_value_BlockedCross","type_value_BoxLeft","type_value_FromCorner","value_PassEndY","value_Length","value_Angle","value_Zone","value_PassEndX","value_Longball","value_Defensive","value_OppositeRelatedEvent","value_Offensive","value_ShotAssist","value_KeyPass","value_RegularPlay","value_Assisted","value_LeftFoot","value_RelatedEventId","value_GoalMouthZ","value_GoalMouthY","value_OutOfBoxCentre","value_IndividualPlay","value_BlockedX","value_BlockedY","value_LowCentre","value_Blocked","value_OutfielderBlock","value_MissLeft","value_CornerTaken","value_Chipped","value_LayOff","value_GoalKick","value_ThrowIn","value_PlayerCaughtOffside","value_GoalDisallowed","value_IndirectFreekickTaken","value_FreekickTaken","value_Cross","value_Head","value_LeadingToAttempt","value_Volley","value_BoxCentre","value_FirstTouch","value_DivingSave","value_Hands","value_Collected","value_KeeperSaveInTheBox","value_HeadPass","value_MissRight","value_KeeperThrow","value_Foul","value_IntentionalAssist","value_SetPiece","value_BigChanceCreated","value_IntentionalGoalAssist","value_BigChance","value_LowLeft","value_SmallBoxRight","value_MissHigh","value_LowRight","value_BoxRight","value_Throughball","value_OneOnOne","value_RightFoot","value_HighRight","value_StandingSave","value_ParriedSafe","value_KeeperSaveObox","value_SmallBoxCentre","value_HighClaim","value_HighLeft","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_TeamFormation","value_CaptainPlayerId","value_TeamPlayerFormation","value_InvolvedPlayers","value_Yellow","value_OverRun","value_BlockedCross","value_BoxLeft","value_FromCorner","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1036,621,55,57,65,23.415,45.968,"SecondHalf","Interception","Successful",NA,NA,NA,"c(91, 101, 56)",TRUE,512879,23.415,45.968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.95,2745038925,58,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-11-06 22:02:47",0,"Rajko Mitic Stadium","Espen Eskås","2 : 5",579,65,NA,NA,NA,"Barcelona","FK Crvena Zvezda",35,"Gerard Martin","DL",TRUE,0,0,0,"G. Martin",1036,53,"Barcelona",1036
1037,623,55,58,65,26.145,42.364,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 124, 36, 38, 215, 218)",TRUE,106885,33.915,12.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.9666666666667,2745038953,58,141,212,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.6","30.7","4.97","Back","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-11-06 22:02:47",0,"Rajko Mitic Stadium","Espen Eskås","2 : 5",579,65,0.01016549,0.0105949,0.000429410000000002,"Barcelona","FK Crvena Zvezda",5,"Inigo Martinez","DC",TRUE,5.0747982755849,0,-75.3466361605888,"I. Martinez",1037,53,"Barcelona",1037
1038,623.5,56,0,65,33.915,12.648,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,402197,32.97,9.384,NA,NA,NA,NA,NA,624,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-11-06 22:02:47",0,"Rajko Mitic Stadium","Espen Eskås","2 : 5",579,65,0.0105949,0.0105949,0,"Barcelona","FK Crvena Zvezda",8,"Pedri","AMC",TRUE,0,-1.89755379333505,-106.146896113831,"Pedri",1038,53,"Barcelona",1038
1039,624,56,2,65,32.97,9.384,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 216, 218)",TRUE,402197,40.95,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.0333333333333,2745038959,59,141,212,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.0","10.0","5.64","Back","39.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-11-06 22:02:47",0,"Rajko Mitic Stadium","Espen Eskås","2 : 5",579,65,0.0105949,0.01126267,0.00066777,"Barcelona","FK Crvena Zvezda",8,"Pedri","AMC",TRUE,5.13585046211375,0,-36.8653022192006,"Pedri",1039,53,"Barcelona",1039
1040,625,56,3,65,46.2,2.312,"SecondHalf","TakeOn","Unsuccessful",NA,NA,NA,"c(91, 53)",TRUE,480249,46.2,2.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.05,2745038961,59,NA,NA,NA,56,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,"374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-11-06 22:02:47",0,"Rajko Mitic Stadium","Espen Eskås","2 : 5",579,65,NA,NA,NA,"Barcelona","FK Crvena Zvezda",19,"Lamine Yamal","AMR",TRUE,0,0,0,"L. Yamal",1040,53,"Barcelona",1040
1041,374,56,3,579,58.8,65.688,"SecondHalf","Tackle","Unsuccessful",NA,NA,NA,"c(91, 142)",TRUE,84875,58.8,65.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.05,2745038985,59,NA,NA,NA,56,NA,NA,285,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left",NA,NA,NA,"625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-11-06 22:02:47",0,"Rajko Mitic Stadium","Espen Eskås","2 : 5",579,65,NA,NA,NA,"FK Crvena Zvezda","Barcelona",23,"Milan Rodic","DL",TRUE,0,0,0,"M. Rodic",1041,53,"Barcelona",1041
1042,639,56,4,65,47.88,2.108,"SecondHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,480249,47.88,2.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.0666666666667,2745039419,59,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-11-06 22:02:47",0,"Rajko Mitic Stadium","Espen Eskås","2 : 5",579,65,NA,NA,NA,"Barcelona","FK Crvena Zvezda",19,"Lamine Yamal","AMR",TRUE,0,0,0,"L. Yamal",1042,53,"Barcelona",1042
1043,378,56,5,579,54.495,65.688,"SecondHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,84875,54.495,65.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.0833333333333,2745039343,59,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-11-06 22:02:47",0,"Rajko Mitic Stadium","Espen Eskås","2 : 5",579,65,NA,NA,NA,"FK Crvena Zvezda","Barcelona",23,"Milan Rodic","DL",TRUE,0,0,0,"M. Rodic",1043,53,"Barcelona",1043
1044,627,56,20,65,45.045,0,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 212, 35, 37, 215)",TRUE,301019,26.985,6.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.3333333333333,2745039143,59,141,212,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.4","19.7","2.74","Back","25.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-11-06 22:02:47",0,"Rajko Mitic Stadium","Espen Eskås","2 : 5",579,65,0.01248344,0.00977659,-0.00270685,"Barcelona","FK Crvena Zvezda",23,"Jules Kounde","DR",TRUE,-13.8313063762564,0,160.509532848203,"J. Kounde",1044,53,"Barcelona",1044
1045,627.5,56,22.5,65,26.985,6.392,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,498386,35.385,12.172,NA,NA,NA,NA,NA,628,NA,NA,NA,NA,58.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-11-06 22:02:47",0,"Rajko Mitic Stadium","Espen Eskås","2 : 5",579,65,0.00977659,0.01214719,0.0023706,"Barcelona","FK Crvena Zvezda",2,"Pau Cubarsi","DC",TRUE,0,9.79901376784809,34.5316751349134,"P. Cubarsi",1045,53,"Barcelona",1045
1046,628,56,25,65,35.385,12.172,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,498386,42.21,30.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.4166666666667,2745039191,59,141,212,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45.2","19.8","1.22","Back","40.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-11-06 22:02:47",0,"Rajko Mitic Stadium","Espen Eskås","2 : 5",579,65,0.01214719,0.01262646,0.00047927,"Barcelona","FK Crvena Zvezda",2,"Pau Cubarsi","DC",TRUE,10.0821250834392,0,69.8141969905352,"P. Cubarsi",1046,53,"Barcelona",1046
1047,628.5,56,27,65,42.21,30.736,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,279423,55.335,31.348,NA,NA,NA,NA,NA,629,NA,NA,NA,NA,58.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-11-06 22:02:47",0,"Rajko Mitic Stadium","Espen Eskås","2 : 5",579,65,0.01262646,0.01689528,0.00426882,"Barcelona","FK Crvena Zvezda",21,"Frenkie de Jong","DMC",TRUE,0,13.1390236594456,2.66968663614594,"F. d. Jong",1047,53,"Barcelona",1047
1048,629,56,29,65,55.335,31.348,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,279423,58.8,20.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.4833333333333,2745039203,59,141,212,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30.0","11.5","5.02","Center","56.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-11-06 22:02:47",0,"Rajko Mitic Stadium","Espen Eskås","2 : 5",579,65,0.01689528,0.01685596,-3.93199999999989e-05,"Barcelona","FK Crvena Zvezda",21,"Frenkie de Jong","DMC",TRUE,1.57560553456086,0,-72.4376204164558,"F. d. Jong",1048,53,"Barcelona",1048
1049,630,56,32,65,58.8,20.4,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,454343,76.965,2.788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.5333333333333,2745039227,59,141,212,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.1","25.3","5.51","Right","73.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-11-06 22:02:47",0,"Rajko Mitic Stadium","Espen Eskås","2 : 5",579,65,0.01685596,0.02122129,0.00436533,"Barcelona","FK Crvena Zvezda",17,"Marc Casado","DMC",TRUE,6.20600585625382,0,-44.1144578043955,"M. Casado",1049,53,"Barcelona",1049
1050,630.5,56,34,65,76.965,2.788,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,480249,83.265,7.412,NA,NA,NA,NA,NA,631,NA,NA,NA,NA,58.5666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-11-06 22:02:47",0,"Rajko Mitic Stadium","Espen Eskås","2 : 5",579,65,0.02756312,0.02756312,0,"Barcelona","FK Crvena Zvezda",19,"Lamine Yamal","AMR",TRUE,0,7.61274051426054,36.277486966797,"L. Yamal",1050,53,"Barcelona",1050
1051,631,56,36,65,83.265,7.412,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 126, 36, 37, 217, 218)",TRUE,480249,91.665,29.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.6,2745039231,59,141,212,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.0","23.4","1.20","Center","87.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-11-06 22:02:47",0,"Rajko Mitic Stadium","Espen Eskås","2 : 5",579,65,NA,NA,NA,"Barcelona","FK Crvena Zvezda",19,"Lamine Yamal","AMR",TRUE,20.1823132943468,0,68.9519360996997,"L. Yamal",1051,53,"Barcelona",1051
