"eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","typeId","name","type_value_Resume","type_value_Involved","type_value_Jersey number","type_value_Team formation","type_value_Player position","type_value_Team player formation","type_value_Team kit","type_value_Captain","type_value_Direction of Play","type_value_Pass End X","type_value_Pass End Y","type_value_Zone","type_value_Length","type_value_Angle","type_value_Kick Off","type_value_Long ball","type_value_Chipped","type_value_Throw-in","type_value_Out of play","type_value_Launch","type_value_Opposite related event ID","type_value_Opposite
related
event ID","type_value_Offensive","type_value_Defensive","type_value_Right","type_value_Left","type_value_Corner taken","type_value_Out-swinger","type_value_Right footed","type_value_Cross","type_value_Head","type_value_Shirt Pull/Holding","type_value_Foul","type_value_Direct","type_value_Not visible","type_value_Free kick taken","type_value_Pull Back","type_value_Assist","type_value_Intentional
assist","type_value_Blocked x co-ordinate","type_value_Blocked y co-ordinate","type_value_GK X blocked","type_value_Blocked","type_value_Goal mouth y coordinate","type_value_Assisted","type_value_Goal mouth z coordinate","type_value_Low centre","type_value_First Touch","type_value_Regular play","type_value_GK Y Coordinate","type_value_Related event ID","type_value_Box-centre","type_value_Def block","type_value_Out of box-centre","type_value_Volley","type_value_High left","type_value_Goal Kick","type_value_Low","type_value_Switch of play","type_value_Blocked
Pass","type_value_Blocked cross","type_value_Left footed","type_value_In-swinger","type_value_Flick-on","type_value_Yellow Card","type_value_Overhit Cross","type_value_Head pass","type_value_Attempted Tackle","type_value_Lay-off","type_value_Close right","type_value_Box-right","type_value_Players caught offside","type_value_Indirect","type_value_Through ball","type_value_Keeper Throw","type_value_Over-arm","type_value_Aerial Foul","type_value_Individual Play","type_value_Fast Break","type_value_Fast break","type_value_Low right","type_value_Diving","type_value_Hands","type_value_Parried danger","type_value_Box-left","type_value_Weak","type_value_High Right","type_value_Shove/push","type_value_High","type_value_Free kick","type_value_Hand","type_value_Six yard blocked","type_value_From corner","type_value_Argument","type_value_End type","type_value_Tactical","type_value_Position Side ID","type_value_Formation slot","type_value_Detailed Position ID","type_value_Overrun","type_value_Close left","type_value_Set piece","type_value_By Wall","type_value_Captain change","type_value_Straight","type_value_Low left","type_value_Box-deep right","type_value_Parried safe","type_value_Gk kick from hands","type_value_High claim","type_value_Not past goal line","type_value_GK hoof","type_value_Own Player","type_value_Own shot blocked","type_value_Own Shot Blocked","type_value_Game end","value_Team formation","value_Captain","value_Direction of Play","value_Pass End X","value_Pass End Y","value_Zone","value_Length","value_Angle","value_Kick Off","value_Long ball","value_Chipped","value_Throw-in","value_Out of play","value_Launch","value_Opposite related event ID","value_Opposite
related
event ID","value_Offensive","value_Defensive","value_Right","value_Left","value_Corner taken","value_Out-swinger","value_Right footed","value_Cross","value_Head","value_Shirt Pull/Holding","value_Foul","value_Direct","value_Not visible","value_Free kick taken","value_Pull Back","value_Assist","value_Intentional
assist","value_Blocked x co-ordinate","value_Blocked y co-ordinate","value_GK X blocked","value_Blocked","value_Goal mouth y coordinate","value_Assisted","value_Goal mouth z coordinate","value_Low centre","value_First Touch","value_Regular play","value_GK Y Coordinate","value_Related event ID","value_Box-centre","value_Def block","value_Out of box-centre","value_Volley","value_High left","value_Goal Kick","value_Low","value_Switch of play","value_Blocked
Pass","value_Blocked cross","value_Left footed","value_In-swinger","value_Flick-on","value_Yellow Card","value_Overhit Cross","value_Head pass","value_Attempted Tackle","value_Lay-off","value_Close right","value_Box-right","value_Players caught offside","value_Indirect","value_Through ball","value_Keeper Throw","value_Over-arm","value_Aerial Foul","value_Individual Play","value_Fast Break","value_Fast break","value_Low right","value_Diving","value_Hands","value_Parried danger","value_Box-left","value_Weak","value_High Right","value_Shove/push","value_High","value_Free kick","value_Hand","value_Six yard blocked","value_From corner","value_Argument","value_End type","value_Tactical","value_Position Side ID","value_Formation slot","value_Detailed Position ID","value_Overrun","value_Close left","value_Set piece","value_By Wall","value_Captain change","value_Straight","value_Low left","value_Box-deep right","value_Parried safe","value_Gk kick from hands","value_High claim","value_Not past goal line","value_GK hoof","value_Own Player","value_Own shot blocked","value_Own Shot Blocked","value_Game end","teamName","h_a","ft","timeStamp","venueName","competition","season","index","start_zone_value_xT","end_zone_value_xT","xT","oppositionTeamName","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
354,43,20,"clo928vcczjp0mczavs5o7p5k",84.63,46.716,"FirstHalf","Pass","Successful",NA,NA,NA,NA,NA,"d6xt27yn0fv6f1g9de5yuwwyd",96.075,59.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.3333333333333,2731882893,1,"David Costas",NA,NA,NA,NA,NA,NA,NA,NA,NA,140,141,56,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91.5","87.1","Left","17.0","0.83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Real Oviedo","away","0 : 0","2024-10-06","Estadio Ciudad de Valencia","LALIGA HYPERMOTION","2024/2025",680,0.02855202,0.0379259,0.00937388,"Levante UD",-2.74699155771462,0,47.5501616090958,"D. Costas",680,38,"Real Oviedo",680
354.5,43,22,"clo928vcczjp0mczavs5o7p5k",96.075,59.228,"FirstHalf","Carry","Successful",999,"takeOns","0",NA,TRUE,"60b3ef904dyvuh61cgkajcley",100.8,57.256,NA,NA,NA,NA,NA,355,NA,NA,NA,NA,43.3666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Real Oviedo","away","0 : 0","2024-10-06","Estadio Ciudad de Valencia","LALIGA HYPERMOTION","2024/2025",681,0.04647721,0.04647721,0,"Levante UD",0,3.12797306732502,-22.6534366900068,NA,681,38,"Real Oviedo",681
355,43,24,"clo928vcczjp0mczavs5o7p5k",100.8,57.256,"FirstHalf","Pass","Successful",NA,NA,NA,NA,NA,"60b3ef904dyvuh61cgkajcley",93.66,37.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.4,2731882955,1,"I. Chaira",NA,NA,NA,NA,NA,NA,NA,NA,NA,140,141,56,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,NA,2,NA,NA,NA,NA,NA,NA,NA,210,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89.2","55.8","Center","20.6","4.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Real Oviedo","away","0 : 0","2024-10-06","Estadio Ciudad de Valencia","LALIGA HYPERMOTION","2024/2025",682,0.04647721,0.10805102,0.06157381,"Levante UD",11.625934922311,0,-110.290276211843,"I. Chaira",682,38,"Real Oviedo",682
356,43,27,"clo928vcczjp0mczavs5o7p5k",94.815,37.944,"FirstHalf","SavedShot","Successful",NA,NA,NA,NA,NA,"7ppmuz6ays7s0v3gk2x4ecb1l",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.45,2731882999,15,"Alemao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,233,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,146,147,230,82,102,29,103,78,NA,NA,231,55,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,"338","338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"94.6","53.8","98.9",NA,"51.3",NA,"19",NA,NA,NA,"50.7","355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Real Oviedo","away","0 : 0","2024-10-06","Estadio Ciudad de Valencia","LALIGA HYPERMOTION","2024/2025",683,NA,NA,NA,"Levante UD",0,0,NA,"Alemao",683,38,"Real Oviedo",683
338,43,27,"4grc9qgcvusllap8h5j6gc5h5",5.355,29.716,"FirstHalf","Save","Successful",NA,NA,NA,NA,NA,"7273i4kefuqr1mldvltt60i6s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.45,2731883021,10,"Marcos Navarro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,233,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,"356","356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Levante UD","home","0 : 0","2024-10-06","Estadio Ciudad de Valencia","LALIGA HYPERMOTION","2024/2025",684,NA,NA,NA,"Real Oviedo",0,0,NA,"M. Navarro",684,38,"Real Oviedo",684
357,43,29,"clo928vcczjp0mczavs5o7p5k",84,50.048,"FirstHalf","BallTouch","Unsuccessful",NA,NA,NA,NA,NA,"d6xt27yn0fv6f1g9de5yuwwyd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.4833333333333,2731883165,61,"David Costas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Real Oviedo","away","0 : 0","2024-10-06","Estadio Ciudad de Valencia","LALIGA HYPERMOTION","2024/2025",685,NA,NA,NA,"Levante UD",0,0,NA,"D. Costas",685,38,"Real Oviedo",685
339,43,31,"4grc9qgcvusllap8h5j6gc5h5",21.42,20.672,"FirstHalf","Foul","Successful",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.5166666666667,2731883159,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,233,233,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,"358","358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Levante UD","home","0 : 0","2024-10-06","Estadio Ciudad de Valencia","LALIGA HYPERMOTION","2024/2025",686,NA,NA,NA,"Real Oviedo",0,0,NA,NA,686,38,"Real Oviedo",686
358,43,31,"clo928vcczjp0mczavs5o7p5k",83.58,47.328,"FirstHalf","Foul","Unsuccessful",NA,NA,NA,NA,NA,"d6xt27yn0fv6f1g9de5yuwwyd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.5166666666667,2731883179,4,"David Costas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,233,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,"339","339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"359",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Real Oviedo","away","0 : 0","2024-10-06","Estadio Ciudad de Valencia","LALIGA HYPERMOTION","2024/2025",687,NA,NA,NA,"Levante UD",0,0,NA,"D. Costas",687,38,"Real Oviedo",687
359,43,45,"clo928vcczjp0mczavs5o7p5k",0,0,"FirstHalf","Card","Successful",NA,NA,NA,NA,NA,"d6xt27yn0fv6f1g9de5yuwwyd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.75,2731883573,17,"David Costas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Real Oviedo","away","0 : 0","2024-10-06","Estadio Ciudad de Valencia","LALIGA HYPERMOTION","2024/2025",688,NA,NA,NA,"Levante UD",0,0,NA,"D. Costas",688,38,"Real Oviedo",688
340,44,30,"4grc9qgcvusllap8h5j6gc5h5",21.63,26.18,"FirstHalf","Pass","Successful",NA,NA,NA,NA,NA,"dlc9ht6hrf8bu1sxgqkm8fh79",71.4,63.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.5,2731884913,1,"Andres Fernandez",NA,NA,NA,NA,NA,NA,NA,NA,NA,140,141,56,212,213,NA,1,NA,NA,NA,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68.0","93.3","Left","62.2","0.64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Levante UD","home","0 : 0","2024-10-06","Estadio Ciudad de Valencia","LALIGA HYPERMOTION","2024/2025",689,0.01016549,0.02122129,0.0110558,"Real Oviedo",39.0603509782477,0,36.8230837650254,"A. Fernandez",689,38,"Real Oviedo",689
341,44,34,"4grc9qgcvusllap8h5j6gc5h5",71.295,63.58,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,NA,NA,"9y7202khwzb48ea7im646m11x",51.45,52.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.5666666666667,2731884941,1,"Jose Luis Morales",NA,NA,NA,NA,NA,NA,NA,NA,NA,140,141,56,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49.0","77.3","Back","22.7","3.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Levante UD","home","0 : 0","2024-10-06","Estadio Ciudad de Valencia","LALIGA HYPERMOTION","2024/2025",690,NA,NA,NA,"Real Oviedo",-11.8322778444305,0,-150.96525578904,"J. L. Morales",690,38,"Real Oviedo",690
361,44,37,"clo928vcczjp0mczavs5o7p5k",51.555,12.24,"FirstHalf","Pass","Successful",NA,NA,NA,NA,NA,"7ppmuz6ays7s0v3gk2x4ecb1l",76.125,3.672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.6166666666667,2731885015,1,"Alemao",NA,NA,NA,NA,NA,NA,NA,NA,NA,140,141,56,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72.5","5.4","Right","26.0","5.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Real Oviedo","away","0 : 0","2024-10-06","Estadio Ciudad de Valencia","LALIGA HYPERMOTION","2024/2025",691,0.0138454,0.02122129,0.00737589,"Levante UD",15.8295391075597,0,-19.2245803204463,"Alemao",691,38,"Real Oviedo",691
