"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","qualifiers","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
557,232,33,55,413,5.565,6.46,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 118, 120, 128, 36, 37, 215, 218)",TRUE,295346,34.86,12.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.9166666666667,2718137631,33,"list(type = list(value = c(56, 141, 212, 1, 140, 213), displayName = c(""Zone"", ""PassEndY"", ""Length"", ""Longball"", ""PassEndX"", ""Angle"")), value = c(""Back"", ""18.2"", ""29.9"", NA, ""33.2"", ""0.20""))",NA,NA,NA,"Georgia","Czechia",15,"Giorgi Gvelesiani","DC",TRUE,29.780681461249,0,11.4170862962502,"G. Gvelesiani",557,30,"Georgia",557
558,315,33,55,332,59.64,50.184,"FirstHalf","Aerial","Successful",NA,NA,NA,"c(197, 199)",FALSE,404245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.9166666666667,2718137627,33,"list(type = list(value = c(233, 56, 286), displayName = c(""OppositeRelatedEvent"", ""Zone"", ""Offensive"")), value = c(""233"", ""Center"", NA))",NA,NA,NA,"Czechia","Georgia",7,"Ladislav Krejci","DC",TRUE,0,0,NA,"L. Krejci",558,30,"Georgia",558
559,233,33,55,413,45.36,17.816,"FirstHalf","Aerial","Unsuccessful",NA,NA,NA,"c(198, 200)",FALSE,389020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.9166666666667,2718137635,33,"list(type = list(value = c(233, 285, 56), displayName = c(""OppositeRelatedEvent"", ""Defensive"", ""Zone"")), value = c(""315"", NA, ""Back""))",NA,NA,NA,"Georgia","Czechia",22,"Georges Mikautadze","FW",TRUE,0,0,NA,"G. Mikautadze",559,30,"Georgia",559
560,234,33,56,413,43.26,17,"FirstHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,389020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.9333333333333,2718137673,33,"list(type = list(value = 56, displayName = ""Zone""), value = ""Back"")",NA,NA,NA,"Georgia","Czechia",22,"Georges Mikautadze","FW",TRUE,0,0,NA,"G. Mikautadze",560,30,"Georgia",560
561,317,33,56,332,60.165,53.516,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 139, 36, 38, 216, 218)",TRUE,404245,62.265,50.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.9333333333333,2718137697,33,"list(type = list(value = c(141, 213, 212, 56, 3, 140), displayName = c(""PassEndY"", ""Angle"", ""Length"", ""Zone"", ""HeadPass"", ""PassEndX"")), value = c(""74.6"", ""5.36"", ""3.5"", ""Center"", NA, ""59.3""))",0.01870347,0.01935132,0.000647850000000002,"Czechia","Georgia",7,"Ladislav Krejci","DC",TRUE,3.00604633346472,0,-53.0119127405384,"L. Krejci",561,31,"Czechia",561
562,317.5,33,57.5,332,62.265,50.728,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,363731,61.95,59.432,NA,NA,NA,NA,NA,316,NA,NA,NA,NA,33.9583333333333,NA,NA,"NULL",0.01935132,0.0174506,-0.00190072,"Czechia","Georgia",8,"Jaroslav Zeleny","Sub",NA,0,-4.1085584410559,92.0726444501657,"J. Zeleny",562,31,"Czechia",562
563,316,33,59,332,61.95,59.432,"FirstHalf","BallRecovery","Successful",NA,NA,NA,"93",FALSE,363731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.9833333333333,2718137679,33,"list()",NA,NA,NA,"Czechia","Georgia",8,"Jaroslav Zeleny","Sub",NA,0,0,NA,"J. Zeleny",563,31,"Czechia",563
564,318,34,3,332,66.885,64.804,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 38, 216, 218)",TRUE,363731,63.105,62.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.05,2718137719,34,"list(type = list(value = c(212, 213, 56, 141, 140), displayName = c(""Length"", ""Angle"", ""Zone"", ""PassEndY"", ""PassEndX"")), value = c(""4.7"", ""3.78"", ""Left"", ""91.2"", ""60.1""))",0.0174506,0.0174506,0,"Czechia","Georgia",8,"Jaroslav Zeleny","Sub",NA,-1.39275206185323,0,-143.588771083921,"J. Zeleny",564,31,"Czechia",564
565,319,34,5,332,63.735,62.356,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,369861,50.295,65.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.0833333333333,2718137783,34,"list(type = list(value = c(141, 213, 56, 140, 212), displayName = c(""PassEndY"", ""Angle"", ""Zone"", ""PassEndX"", ""Length"")), value = c(""96.6"", ""2.90"", ""Back"", ""47.9"", ""13.8""))",0.0174506,0.01248344,-0.00496716,"Czechia","Georgia",21,"Alex Kral","MC",TRUE,-13.1514013627382,0,166.076156151521,"A. Kral",565,31,"Czechia",565
566,319.5,34,9,332,50.295,65.688,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,404245,56.805,39.712,NA,NA,NA,NA,NA,320,NA,NA,NA,NA,34.15,NA,NA,"NULL",0.01248344,0.01689528,0.00441184,"Czechia","Georgia",7,"Ladislav Krejci","DC",TRUE,0,14.6876754302351,-75.9305458026536,"L. Krejci",566,31,"Czechia",566
567,320,34,13,332,56.805,39.712,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 216, 218)",TRUE,404245,38.22,30.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.2166666666667,2718137839,34,"list(type = list(value = c(212, 56, 213, 140, 141), displayName = c(""Length"", ""Zone"", ""Angle"", ""PassEndX"", ""PassEndY"")), value = c(""20.7"", ""Back"", ""3.60"", ""36.4"", ""44.9""))",0.01689528,0.01262646,-0.00426882,"Czechia","Georgia",7,"Ladislav Krejci","DC",TRUE,-18.3376804568518,0,-153.713081490218,"L. Krejci",567,31,"Czechia",567
568,321,34,22,332,36.75,28.9,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 216, 218)",TRUE,428031,46.305,10.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.3666666666667,2718137899,34,"list(type = list(value = c(212, 140, 213, 56, 141), displayName = c(""Length"", ""PassEndX"", ""Angle"", ""Zone"", ""PassEndY"")), value = c(""20.7"", ""44.1"", ""5.19"", ""Back"", ""15.5""))",0.01262646,0.0138454,0.00121894,"Czechia","Georgia",4,"Robin Hranac","DC",TRUE,5.23051734177191,0,-62.5064113277129,"R. Hranac",568,31,"Czechia",568
569,322,34,23,332,46.305,10.54,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,404203,40.635,31.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.3833333333333,2718137909,34,"list(type = list(value = c(141, 56, 213, 212, 140), displayName = c(""PassEndY"", ""Zone"", ""Angle"", ""Length"", ""PassEndX"")), value = c(""47.0"", ""Back"", ""1.83"", ""22.2"", ""38.7""))",0.0138454,0.01262646,-0.00121894,"Czechia","Georgia",2,"David Zima","DC",TRUE,-1.18755316594248,0,104.826479970356,"D. Zima",569,31,"Czechia",569
570,323,34,25,332,40.635,31.96,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,428031,49.35,59.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.4166666666667,2718137933,34,"list(type = list(value = c(56, 212, 140, 141, 213), displayName = c(""Zone"", ""Length"", ""PassEndX"", ""PassEndY"", ""Angle"")), value = c(""Back"", ""29.0"", ""47.0"", ""87.7"", ""1.27""))",0.01262646,0.01248344,-0.000143020000000001,"Czechia","Georgia",4,"Robin Hranac","DC",TRUE,3.1263889292986,0,72.5211099157052,"R. Hranac",570,31,"Czechia",570
571,323.5,34,27,332,49.35,59.636,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,404245,62.895,57.392,NA,NA,NA,NA,NA,324,NA,NA,NA,NA,34.45,NA,NA,"NULL",0.01248344,0.01870347,0.00622003,"Czechia","Georgia",7,"Ladislav Krejci","DC",TRUE,0,13.1043795267045,-9.40675120573484,"L. Krejci",571,31,"Czechia",571
572,324,34,29,332,62.895,57.392,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 216, 218)",TRUE,404245,46.515,45.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.4833333333333,2718137953,34,"list(type = list(value = c(140, 213, 141, 56, 212), displayName = c(""PassEndX"", ""Angle"", ""PassEndY"", ""Zone"", ""Length"")), value = c(""44.3"", ""3.76"", ""67.3"", ""Back"", ""20.1""))",0.01870347,0.01429128,-0.00441219,"Czechia","Georgia",7,"Ladislav Krejci","DC",TRUE,-11.4898556501697,0,-144.629434424402,"L. Krejci",572,31,"Czechia",572
573,325,34,33,332,46.515,45.764,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,428031,62.79,60.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.55,2718137979,34,"list(type = list(value = c(212, 140, 213, 56, 141), displayName = c(""Length"", ""PassEndX"", ""Angle"", ""Zone"", ""PassEndY"")), value = c(""22.3"", ""59.8"", ""0.75"", ""Left"", ""89.7""))",0.01429128,0.0174506,0.00315932,"Czechia","Georgia",4,"Robin Hranac","DC",TRUE,9.55183540090794,0,43.1039869535487,"R. Hranac",573,31,"Czechia",573
574,326,34,36,332,62.79,60.996,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 216, 218)",TRUE,404245,45.78,47.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.6,2718137995,34,"list(type = list(value = c(212, 140, 213, 141, 56), displayName = c(""Length"", ""PassEndX"", ""Angle"", ""PassEndY"", ""Zone"")), value = c(""21.4"", ""43.6"", ""3.80"", ""70.5"", ""Back""))",0.0174506,0.01429128,-0.00315932,"Czechia","Georgia",7,"Ladislav Krejci","DC",TRUE,-10.7340014829355,0,-142.492012543466,"L. Krejci",574,31,"Czechia",574
575,327,34,38,332,45.78,47.94,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 216, 218)",TRUE,428031,47.355,33.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.6333333333333,2718138053,34,"list(type = list(value = c(213, 141, 140, 212, 56), displayName = c(""Angle"", ""PassEndY"", ""PassEndX"", ""Length"", ""Zone"")), value = c(""4.82"", ""48.7"", ""45.1"", ""14.9"", ""Back""))",0.01429128,0.01484598,0.0005547,"Czechia","Georgia",4,"Robin Hranac","DC",TRUE,3.1867955119934,0,-83.9352686507622,"R. Hranac",575,31,"Czechia",575
576,327.5,34,40,332,47.355,33.116,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,143595,49.56,27.2,NA,NA,NA,NA,NA,328,NA,NA,NA,NA,34.6666666666667,NA,NA,"NULL",0.01484598,0.01484598,0,"Czechia","Georgia",22,"Tomas Soucek","MC",TRUE,0,1.79630714203616,-69.5586672717388,"T. Soucek",576,31,"Czechia",576
577,328,34,42,332,49.56,27.2,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,143595,62.055,6.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.7,2718138075,34,"list(type = list(value = c(213, 212, 140, 56, 141), displayName = c(""Angle"", ""Length"", ""PassEndX"", ""Zone"", ""PassEndY"")), value = c(""5.25"", ""24.3"", ""59.1"", ""Right"", ""9.4""))",0.01484598,0.0174506,0.00260462,"Czechia","Georgia",22,"Tomas Soucek","MC",TRUE,4.80182542851537,0,-59.0155963410678,"T. Soucek",577,31,"Czechia",577
578,329,34,44,332,63.84,5.44,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,404203,64.68,15.232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.7333333333333,2718138093,34,"list(type = list(value = c(140, 141, 213, 212, 56), displayName = c(""PassEndX"", ""PassEndY"", ""Angle"", ""Length"", ""Zone"")), value = c(""61.6"", ""22.4"", ""1.49"", ""9.8"", ""Center""))",0.0174506,0.01870347,0.00125287,"Czechia","Georgia",2,"David Zima","DC",TRUE,5.62405588373851,0,85.0969245236595,"D. Zima",578,31,"Czechia",578
579,330,34,46,332,63.525,14.416,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,383685,49.56,20.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.7666666666667,2718138135,34,"list(type = list(value = c(140, 212, 56, 213, 141), displayName = c(""PassEndX"", ""Length"", ""Zone"", ""Angle"", ""PassEndY"")), value = c(""47.2"", ""15.1"", ""Back"", ""2.75"", ""29.7""))",0.01870347,0.01429128,-0.00441219,"Czechia","Georgia",14,"Lukas Provod","AMC",TRUE,-11.2664836797578,0,157.515734032679,"L. Provod",579,31,"Czechia",579
580,330.5,34,47.5,332,49.56,20.196,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,143595,54.495,19.856,NA,NA,NA,NA,NA,331,NA,NA,NA,NA,34.7916666666667,NA,NA,"NULL",0.01429128,0.01685596,0.00256468,"Czechia","Georgia",22,"Tomas Soucek","MC",TRUE,0,4.68454426456512,-3.9412016830227,"T. Soucek",580,31,"Czechia",580
581,331,34,49,332,54.495,19.856,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,143595,66.885,25.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.8166666666667,2718138149,34,"list(type = list(value = c(56, 212, 140, 141, 213), displayName = c(""Zone"", ""Length"", ""PassEndX"", ""PassEndY"", ""Angle"")), value = c(""Center"", ""13.7"", ""63.7"", ""37.7"", ""0.44""))",0.01685596,0.01935132,0.00249536,"Czechia","Georgia",22,"Tomas Soucek","MC",TRUE,13.4262301983201,0,25.0092982619128,"T. Soucek",581,31,"Czechia",581
582,332,34,51,332,66.885,25.636,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 38, 216, 218)",TRUE,369861,52.71,24.888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.85,2718138163,34,"list(type = list(value = c(140, 213, 141, 56, 212), displayName = c(""PassEndX"", ""Angle"", ""PassEndY"", ""Zone"", ""Length"")), value = c(""50.2"", ""3.19"", ""36.6"", ""Center"", ""14.2""))",0.0199707,0.01429128,-0.00567942,"Czechia","Georgia",21,"Alex Kral","MC",TRUE,-14.0560730913975,0,-176.979362974285,"A. Kral",582,31,"Czechia",582
583,333,34,53,332,52.71,24.888,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,143595,38.43,46.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.8833333333333,2718138175,34,"list(type = list(value = c(140, 213, 212, 141, 56), displayName = c(""PassEndX"", ""Angle"", ""Length"", ""PassEndY"", ""Zone"")), value = c(""36.6"", ""2.14"", ""26.3"", ""69.1"", ""Back""))",0.01685596,0.01269174,-0.00416422,"Czechia","Georgia",22,"Tomas Soucek","MC",TRUE,-14.7471788356603,0,122.868678933368,"T. Soucek",583,31,"Czechia",583
584,334,34,55,332,38.745,47.532,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,428031,60.795,62.968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.9166666666667,2718138197,34,"list(type = list(value = c(212, 56, 140, 141, 213), displayName = c(""Length"", ""Zone"", ""PassEndX"", ""PassEndY"", ""Angle"")), value = c(""26.9"", ""Left"", ""57.9"", ""92.6"", ""0.61""))",0.01269174,0.01473596,0.00204422,"Czechia","Georgia",4,"Robin Hranac","DC",TRUE,14.771788488664,0,34.9937640862688,"R. Hranac",584,31,"Czechia",584
585,335,34,58,332,60.69,61.404,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 38, 216, 218)",TRUE,404245,59.22,52.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.9666666666667,2718138229,34,"list(type = list(value = c(213, 141, 56, 212, 140), displayName = c(""Angle"", ""PassEndY"", ""Zone"", ""Length"", ""PassEndX"")), value = c(""4.56"", ""76.6"", ""Center"", ""9.4"", ""56.4""))",0.0174506,0.01611813,-0.00133247,"Czechia","Georgia",7,"Ladislav Krejci","DC",TRUE,2.875658361918,0,-98.9669416951666,"L. Krejci",585,31,"Czechia",585
586,335.5,35,0,332,59.22,52.088,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,421751,54.6,52.224,NA,NA,NA,NA,NA,336,NA,NA,NA,NA,35,NA,NA,"NULL",0.01611813,0.01611813,0,"Czechia","Georgia",11,"Tomas Cvancara","AMC",TRUE,0,-4.3697851692353,178.313857922601,"T. Cvancara",586,31,"Czechia",586
587,336,35,2,332,54.6,52.224,"FirstHalf","Dispossessed","Successful",NA,NA,NA,"c(91, 70)",TRUE,421751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0333333333333,2718138233,35,"list(type = list(value = c(56, 286, 233), displayName = c(""Zone"", ""Offensive"", ""OppositeRelatedEvent"")), value = c(""Center"", NA, ""235""))",NA,NA,NA,"Czechia","Georgia",11,"Tomas Cvancara","AMC",TRUE,0,0,NA,"T. Cvancara",587,31,"Czechia",587
588,235,35,2,413,50.4,15.776,"FirstHalf","Tackle","Successful",NA,NA,NA,"c(91, 143)",TRUE,283760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0333333333333,2718138251,35,"list(type = list(value = c(56, 285, 233), displayName = c(""Zone"", ""Defensive"", ""OppositeRelatedEvent"")), value = c(""Back"", NA, ""336""))",NA,NA,NA,"Georgia","Czechia",17,"Otar Kiteishvili","MC",TRUE,0,0,NA,"O. Kiteishvili",588,32,"Georgia",588
589,236,35,4,413,59.64,13.668,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 38, 216, 218)",TRUE,389020,56.49,9.928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0666666666667,2718138257,35,"list(type = list(value = c(212, 213, 140, 56, 141), displayName = c(""Length"", ""Angle"", ""PassEndX"", ""Zone"", ""PassEndY"")), value = c(""4.9"", ""4.01"", ""53.8"", ""Right"", ""14.6""))",0.01611813,0.01611813,0,"Georgia","Czechia",22,"Georges Mikautadze","FW",TRUE,-4.44588843805207,0,-130.105624801225,"G. Mikautadze",589,32,"Georgia",589
590,237,35,5,413,56.49,9.928,"FirstHalf","BallRecovery","Successful",NA,NA,NA,"93",FALSE,395346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0833333333333,2718138261,35,"list()",NA,NA,NA,"Georgia","Czechia",6,"Giorgi Kochorashvili","MC",TRUE,0,0,NA,"G. Kochorashvili",590,32,"Georgia",590
591,238,35,7,413,62.16,4.216,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 124, 128, 36, 37, 217, 218)",TRUE,395346,92.925,17.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.1166666666667,2718138301,35,"list(type = list(value = c(213, 141, 212, 140, 155, 1, 56), displayName = c(""Angle"", ""PassEndY"", ""Length"", ""PassEndX"", ""Chipped"", ""Longball"", ""Zone"")), value = c(""0.40"", ""25.3"", ""33.4"", ""88.5"", NA, NA, ""Center""))",NA,NA,NA,"Georgia","Czechia",6,"Giorgi Kochorashvili","MC",TRUE,31.4901500028651,0,22.887917281945,"G. Kochorashvili",591,32,"Georgia",591
592,337,35,11,332,9.765,53.312,"FirstHalf","KeeperPickup","Successful",NA,NA,NA,"93",FALSE,388668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.1833333333333,2718138309,35,"list()",NA,NA,NA,"Czechia","Georgia",1,"Matej Kovar","GK",TRUE,0,0,NA,"M. Kovar",592,33,"Czechia",592
593,338,35,12,332,9.135,49.436,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 36, 38, 215, 218)",TRUE,388668,22.785,17.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.2,2718138359,35,"list(type = list(value = c(140, 123, 141, 213, 56, 212, 1), displayName = c(""PassEndX"", ""KeeperThrow"", ""PassEndY"", ""Angle"", ""Zone"", ""Length"", ""Longball"")), value = c(""21.7"", NA, ""26.2"", ""5.12"", ""Back"", ""34.4"", NA))",0.0088799,0.01001304,0.00113314,"Czechia","Georgia",1,"Matej Kovar","GK",TRUE,13.3070167131054,0,-66.6506832037393,"M. Kovar",593,33,"Czechia",593
594,338.5,35,15.5,332,22.785,17.816,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,404203,36.015,16.592,NA,NA,NA,NA,NA,339,NA,NA,NA,NA,35.2583333333333,NA,NA,"NULL",0.01001304,0.0105949,0.00058186,"Czechia","Georgia",2,"David Zima","DC",TRUE,0,12.6452550850112,-5.28578724238809,"D. Zima",594,33,"Czechia",594
595,339,35,19,332,36.015,16.592,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,404203,39.48,33.184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.3166666666667,2718138425,35,"list(type = list(value = c(56, 213, 141, 140, 212), displayName = c(""Zone"", ""Angle"", ""PassEndY"", ""PassEndX"", ""Length"")), value = c(""Back"", ""1.36"", ""48.8"", ""37.6"", ""16.9""))",0.01214719,0.01262646,0.00047927,"Czechia","Georgia",2,"David Zima","DC",TRUE,5.62243246103756,0,78.2041340644255,"D. Zima",595,33,"Czechia",595
596,339.5,35,23,332,39.48,33.184,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,369861,59.115,18.224,NA,NA,NA,NA,NA,340,NA,NA,NA,NA,35.3833333333333,NA,NA,"NULL",0.01262646,0.01685596,0.0042295,"Czechia","Georgia",21,"Alex Kral","MC",TRUE,0,17.003792999846,-37.3039482779834,"A. Kral",596,33,"Czechia",596
597,340,35,27,332,59.115,18.224,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,369861,60.795,3.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.45,2718138445,35,"list(type = list(value = c(213, 56, 141, 140, 212), displayName = c(""Angle"", ""Zone"", ""PassEndY"", ""PassEndX"", ""Length"")), value = c(""4.83"", ""Right"", ""5.3"", ""57.9"", ""14.7""))",0.01685596,0.01473596,-0.00212,"Czechia","Georgia",21,"Alex Kral","MC",TRUE,-5.12569540009614,0,-83.4448318521476,"A. Kral",597,33,"Czechia",597
598,341,35,30,332,60.795,3.604,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,111372,45.465,22.712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.5,2718138477,35,"list(type = list(value = c(141, 56, 212, 213, 140), displayName = c(""PassEndY"", ""Zone"", ""Length"", ""Angle"", ""PassEndX"")), value = c(""33.4"", ""Back"", ""24.5"", ""2.25"", ""43.3""))",0.0174506,0.01429128,-0.00315932,"Czechia","Georgia",5,"Vladimir Coufal","DMR",TRUE,-6.94868603458631,0,128.739436405895,"V. Coufal",598,33,"Czechia",598
599,342,35,34,332,46.305,25.364,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,404203,63.315,4.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.5666666666667,2718138497,35,"list(type = list(value = c(140, 213, 212, 141, 56), displayName = c(""PassEndX"", ""Angle"", ""Length"", ""PassEndY"", ""Zone"")), value = c(""60.3"", ""5.39"", ""27.2"", ""6.1"", ""Right""))",0.01429128,0.0174506,0.00315932,"Czechia","Georgia",2,"David Zima","DC",TRUE,8.05528011853806,0,-51.2789867669539,"D. Zima",599,33,"Czechia",599
600,343,35,38,332,63,6.46,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 124, 127, 205, 36, 37, 217, 218)",TRUE,111372,94.92,12.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.6333333333333,2718138523,35,"list(type = list(value = c(212, 56, 1, 155, 140, 213, 141), displayName = c(""Length"", ""Zone"", ""Longball"", ""Chipped"", ""PassEndX"", ""Angle"", ""PassEndY"")), value = c(""32.5"", ""Right"", NA, NA, ""90.4"", ""0.19"", ""18.3""))",0.0174506,0.04066992,0.02321932,"Czechia","Georgia",5,"Vladimir Coufal","DMR",TRUE,26.4276376455951,0,10.6179212473586,"V. Coufal",600,33,"Czechia",600
601,344,35,43,332,94.5,12.036,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 139, 205, 35, 37, 217, 218)",TRUE,243565,84.21,23.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.7166666666667,2718138525,35,"list(type = list(value = c(141, 56, 212, 140, 3, 213), displayName = c(""PassEndY"", ""Zone"", ""Length"", ""PassEndX"", ""HeadPass"", ""Angle"")), value = c(""35.1"", ""Center"", ""15.7"", ""80.2"", NA, ""2.29""))",0.04647721,0.02855202,-0.01792519,"Czechia","Georgia",10,"Patrik Schick","FW",TRUE,1.21725331889206,0,131.012683352524,"P. Schick",601,33,"Czechia",601
602,345,35,44,332,84.21,23.868,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 123, 205, 40, 46, 36, 37, 217, 218)",TRUE,369861,89.775,35.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.7333333333333,2718138547,35,"list(type = list(value = c(212, 140, 213, 141, 154, 210, 56, 11113), displayName = c(""Length"", ""PassEndX"", ""Angle"", ""PassEndY"", ""IntentionalAssist"", ""ShotAssist"", ""Zone"", ""KeyPass"")), value = c(""13.1"", ""85.5"", ""1.13"", ""52.5"", NA, ""15"", ""Center"", NA))",0.02855202,0.10805102,0.079499,"Czechia","Georgia",21,"Alex Kral","MC",TRUE,7.80789009494947,0,64.8107709940048,"A. Kral",602,33,"Czechia",602
603,346,35,46,332,89.775,35.7,"FirstHalf","SavedShot","Successful",NA,NA,NA,"c(91, 9, 10, 1, 3, 12)",TRUE,421751,NA,NA,98.2,50.9,9.5,31.552,TRUE,345,369861,NA,NA,NA,35.7666666666667,2718138561,35,"list(type = list(value = c(20, 29, 80, 146, 55, 103, 233, 102, 22, 147, 56, 108, 17, 154), displayName = c(""RightFoot"", ""Assisted"", ""LowRight"", ""BlockedX"", ""RelatedEventId"", ""GoalMouthZ"", ""OppositeRelatedEvent"", ""GoalMouthY"", ""RegularPlay"", ""BlockedY"", ""Zone"", ""Volley"", ""BoxCentre"", ""IntentionalAssist"")), value = c(NA, NA, NA, ""98.2"", ""345"", ""9.5"", ""240"", ""46.4"", NA, ""50.9"", ""Center"", NA, NA, NA))",NA,NA,NA,"Czechia","Georgia",11,"Tomas Cvancara","AMC",TRUE,0,0,NA,"T. Cvancara",603,33,"Czechia",603
